SMILES	pKi
CN=[S@@]1(=O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)N1C	8.301
CNC(=O)N1CC2(C1)C(=N)N[C@](C)(c1cc(NC(=O)c3ccc(OC)cn3)ccc1F)CS2(=O)=O	8.1367
CNCCC#Cc1cc(Cl)c([C@]2(C)CS(=O)(=O)C3(CCC3)C(=N)N2)s1	6.9801
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)COC)ccc2F)NC(=N)C1(C)C	6.6421
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)COC)ccc2F)NC(=N)N1C	6.7235
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C1(C)C	8.5229
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)N1C	8.301
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1(C)C	8
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C	8
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(OC)cn3)ccc2F)NC(=N)C1(C)C	7.9586
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(OC)cn3)ccc2F)NC(=N)N1C	7.7212
CN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3cnc(OC)cn3)ccc2F)NC(=N)C1(C)C	7.8539
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)COC)ccc2F)NC(=N)C1(C)C	6.7773
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C1(C)C	8.0969
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)N1C	9
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1(C)C	7.6778
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C	8.699
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(OC)cn3)ccc2F)NC(=N)N1C	8.5229
CN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3cnc(OC)cn3)ccc2F)NC(=N)C1(C)C	8.2218
CNc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F	6.4737
CO/N=C(/Nc1ccc(F)c([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)c1)c1ccc(Cl)cn1	6.4685
COC(=O)CCc1c(O)cc2occc2c1OCC=C(C)C	4.9469
COC(=O)Cc1ccc(-c2nnc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)s3)o2)cc1	6.8604
COC(=O)[C@@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2ccc(F)cc2F)CO1	5.9562
COC(=O)c1ccc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)[nH]1	7.9508
COC/C=C/c1cc(Cl)cc(CN=C(N)NC(=O)c2c(-c3ccc(OC)cc3)noc2C)c1	6.8239
COC1CC(CN2CC[C@@]3(C2)[C@@](C)(c2cc(NC(=O)c4ccc(F)cn4)ccc2F)NC(=N)N(C)S3(=O)=O)C1	8.2218
COC1CC(CN2CC[C@]3(C2)[C@@](C)(c2cc(NC(=O)c4ccc(F)cn4)ccc2F)NC(=N)N(C)S3(=O)=O)C1	6.9208
COC1CC(COc2ccc(F)c([C@]34CO[C@@H](C5CC5)C[C@H]3C(=O)N(C)C(=N)N4)c2)C1	6.7447
COC1Oc2cc(O)ccc2-c2c1oc1cc(O)c(C)c(O)c1c2=O	5.3002
COCC(=O)Nc1cc(F)c(F)c([C@]2(C)CS(=O)(=O)C(C)(C)C(=N)N2)c1	6.9508
COCC(=O)Nc1ccc(F)c(C23CCCC2S(=O)(=O)N(C)C(=N)N3)c1	6.4342
COCC(=O)Nc1ccc(F)c([C@@]2(C)NC(=N)N(C)S(=O)(=O)[C@@]23CCNC3)c1	5.9842
COCC(=O)Nc1ccc(F)c([C@@]2(C)NC(=N)N(Cc3ccccc3)S(=O)(=O)[C@@]23CCN(Cc2ccccc2)C3)c1	7.6576
COCC(=O)Nc1ccc(F)c([C@]2(C)CN(C)S(=O)(=O)C(C)(C)C(=N)N2)c1	6.1215
COCC(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)C(C)(C)C(=N)N2)c1	7.2218
COCC(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)C3(CCN(C)CC3)C(=N)N2)c1	6.2612
COCC(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(c3cccc(C(F)(F)F)c3)C(=N)N2)c1	7.7447
COCC(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@]3(CCOC3)C(=N)N2)c1	6.3675
COCC(=O)Nc1ccc(F)c([C@]23COC[C@H]2S(=O)(=O)C(C)(C)C(=N)N3)c1	7.1308
COCC(=O)Nc1ccc2c(c1)[C@@]1(C)NC(=N)N(C)S(=O)(=O)[C@@H]1CCO2	5.8665
COCC(=O)Nc1ccc2c(c1)[C@]1(CCC2)CS(=O)(=O)N(C)C(=N)N1	5.6747
COCC(=O)Nc1ccc2c(c1)[C@]1(CCO2)CS(=O)(=O)N(C)C(=N)N1	5.6972
COCC(=S)Nc1cc(F)c(F)c([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)c1	6.7258
COCC(=S)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)N(C)C(=N)N2)c1	6.8182
COCC1(COC)C(=N)N[C@](C)(c2sc(-c3cc4cccc(OC)c4[nH]3)cc2Cl)CS1(=O)=O	7.1024
COCC1(COC)C(=N)N[C@](C)(c2sc(-c3cccc(-c4nnco4)c3)cc2Cl)CS1(=O)=O	5.9307
COCC1(COC)C(=N)N[C@](C)(c2sc(-c3cccc(C#N)c3)cc2Cl)CS1(=O)=O	6.8697
COCC1(COC)C(=N)N[C@](C)(c2sc(Br)cc2Cl)CS1(=O)=O	5.7212
COCCCNC(=O)c1cc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1N(C)C	5.0269
COCCN[S@@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C1(C)C	8.3979
COCCN[S@]1(O)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)C1(C)C	8.5229
COCCOc1ccc(F)c([C@]23CO[C@@H](C4CC4)C[C@H]2C(=O)N(C)C(=N)N3)c1	7.0362
COCCn1cc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)cn1	6.3486
COC[C@@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2ccc(F)cc2F)CO1	5.2425
COC[C@@]1(C)C(=N)N[C@](C)(c2cc(F)ccc2F)CS1(=O)=O	5.5355
COC[C@H]1CCCN1C(=O)CCCC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1	8.5229
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)C3CC3)CCN2)c1	8.1549
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)Cc3ccccc3)CCN2)c1	9
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)c1	9.0969
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)c1	9
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccn3)CCN2)c1	8.699
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1	8.699
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(C)(=O)=O)CCN2)c1	7.8861
COC[C@H]1C[C@@H]2[C@](c3cc(OCC45CC(C#N)(C4)C5)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.041
COC[C@H]1C[C@@H]2[C@](c3cc(OCC4CC4)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.1024
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cc(C#N)ccn4)ccc3F)(CO1)N=C(N)N(C)S2(=O)=O	8.7212
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cc(C#N)ccn4)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.7212
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cc(F)cnc4F)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.6778
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cccc(C#N)c4)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.3665
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cccnc4)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	7.4089
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cccnc4F)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	7.5528
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cncc(OC)n4)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.3372
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4cnccc4Cl)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	6.6925
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4ncc(F)cc4F)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	7.699
COC[C@H]1C[C@@H]2[C@](c3cc(Oc4ncncc4F)ccc3F)(CO1)NC(=N)N(C)S2(=O)=O	8.2291
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Br)ccc2F)CO1	6.0412
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(OCC3CC3)c(F)cc2F)CO1	7.1675
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(OCC3CC3)ccc2F)CO1	7.6778
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3cc(C#N)ccn3)c(F)cc2F)CO1	8.5229
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3cc(C#N)ccn3)ccc2F)CO1	8.5229
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3cc(F)cnc3F)c(F)cc2F)CO1	8.5229
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3cc(OC)ccn3)c(F)cc2F)CO1	7.699
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3ncccc3F)c(F)cc2F)CO1	9
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3ncccc3F)ccc2F)CO1	8.3979
COC[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2ccc(F)cc2F)CO1	6.2013
COC[C@]1(C)C(=N)N[C@](C)(c2cc(F)ccc2F)CS1(=O)=O	5.697
COCc1cc(OC)nc(N2CC3C(c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)c1	7.5686
COCc1cc(OC)nc(N2CC3[C@](c4cc(F)c(F)cc4F)(C2)NC(=N)N(C)S3(=O)=O)c1	8.1549
COCc1cc(OC)nc(N2CC3[C@](c4ccccc4F)(C2)NC(=N)N(C)S3(=O)=O)c1	8.1549
COCc1cc(OC)nc(N2C[C@@H]3[C@](c4cc(F)ccc4F)(C2)NC(=N)N(C)S3(=O)=O)c1	8
COCc1nc(CN(C(=O)CC[C@@H](C2CCCCC2)N2Cc3cc(Oc4ccccc4)ccc3N=C2N)C2CCCCC2)cs1	7.8861
CO[C@@H](C)C(=O)Nc1ccc(F)c([C@]2(C)CN(C)S(=O)(=O)C(C)(C)C(=N)N2)c1	5.5147
CO[C@@H](C)C(=O)Nc1ccc(F)c([C@]23COC[C@H]2S(=O)(=O)C(C)(C)C(=N)N3)c1	6.6716
CO[C@@H](C)[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCC(C)C	7.6021
CO[C@@H]1C[C@@H](C(=O)/N=C(\N)NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)N(c2ccccc2)C1	6.7584
CO[C@H](C)C(=O)Nc1ccc(F)c([C@]2(C)CN(C)S(=O)(=O)C(C)(C)C(=N)N2)c1	5.3301
CO[C@H](C)C(=O)Nc1ccc(F)c([C@]23COC[C@H]2S(=O)(=O)C(C)(C)C(=N)N3)c1	6.821
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1[C@@]21COC(N)=N1	7.5825
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1[C@]21COC(N)=N1	5.5686
COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12	4.7336
COc1c2occc2c(OC/C=C(\C)CCC=C(C)C)c2ccc(=O)oc12	4.4259
COc1cc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)ccn1	6.0334
COc1cc(-c2nc3ccc(Br)cn3c2NC(C)(C)C)ccc1OCCCN1C(=O)c2ccccc2C1=O	7.8239
COc1cc(-c2nc3ccc(Br)cn3c2NC2CCCCC2)ccc1OCCCN1C(=O)c2ccccc2C1=O	8
COc1cc(-c2nc3ccc(Cl)cn3c2NC(C)(C)C)ccc1OCCCN1C(=O)c2ccccc2C1=O	8.6778
COc1cc(-c2nc3ccc(Cl)cn3c2NC2CCCCC2)ccc1OCCCN1C(=O)c2ccccc2C1=O	8.301
COc1cc(-c2nc3ccccn3c2NC2CCCCC2)ccc1OCCCN1C(=O)c2ccccc2C1=O	8.5528
COc1cc(Br)cnc1C(=O)Nc1ccc2c(c1)[C@@]1(C)NC(=N)N(C)S(=O)(=O)[C@H]1CCC2	7.7447
COc1cc(C#N)cc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C4(CCOCC4)C(=N)N3)s2)c1	6.7932
COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1	7.6383
COc1cc(C#N)cc(-c2csc([C@]34CN(c5ncc(F)cn5)C[C@H]3C(=O)N(C)C(=N)N4)c2)c1	9
COc1cc(CN2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(N(C)C)c3)NC2=O)cc(OC)c1	6.1791
COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1	6.0706
COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1	6.2076
COc1cc([C@]23CO[C@@H](C)C[C@H]2C(=O)N(C)C(=N)N3)c(F)cn1	6.3298
COc1cc2c3cc1Oc1cccc(c1)CCN(C1CCCCC1)C(=O)CC[C@@H](C1CCCCC1)N(C3)C(N)=N2	7.9208
COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC	6.0555
COc1cc2oc3c(c(=O)c2c(O)c1C)-c1ccc(O)cc1OC3O	5.3686
COc1ccc(-c2c(C(=O)NC(N)=NCc3cc(Cl)cc(Cl)c3)c(C)nn2C)cc1	5.3979
COc1ccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)cc1	5.4202
COc1ccc(-c2n[nH]c(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(Cl)c2)cc1	6.6778
COc1ccc(-c2nnc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)C(C)(C)C(=N)N4)s3)o2)cc1	7.1186
COc1ccc(-c2nnc(-c3cc(Cl)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)s3)o2)cc1	7.4132
COc1ccc(-c2nnc(-c3cc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(=N)N4)s3)o2)cc1	7.1308
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)C3CC3)c(Cl)c2)cc1	7.699
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)CCSC)c(Cl)c2)cc1	7.5229
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)CN(C)C)c(Cl)c2)cc1	7.301
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)c3ccco3)c(Cl)c2)cc1	7.2218
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(C)cc(C)c2)cc1	6.5528
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(N)c(Cl)c2)cc1	6.9208
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)C3CC3)c(Cl)c2)cc1	7.301
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CN(C)C)c(Cl)c2)cc1	7.301
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CS(C)(=O)=O)c(Cl)c2)cc1	7.5229
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CSC)c(Cl)c2)cc1	7.301
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)cc1	8
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(O)c(Cl)c2)cc1	6.3188
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(-c3cccnc3)c2)cc1	5.7447
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(-c3ccsc3)c2)cc1	5.9208
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(/C=C/CCO)c2)cc1	6.8539
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(Br)c2)cc1	6.5686
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(Cl)c2)cc1	6.1739
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2ccc(Cl)c(Cl)c2)cc1	6.041
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2cccc3ccccc23)cc1	5.7696
COc1ccc(-c2noc(C)c2C(=O)NC(N)=NCc2ccccc2)cc1	5.3979
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)CN(C)C)c(Cl)c2)cc1	7.699
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)CN3CCC3)c(Cl)c2)cc1	8.301
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)CNCc3ccccc3)c(Cl)c2)cc1	8
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(=O)c3ccccc3)c(Cl)c2)cc1	7.5229
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(C)c(NC(C)=O)c(Cl)c2)cc1	7.699
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(N)c(Cl)c2)cc1	7.3979
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CN(C)C)c(Cl)c2)cc1	7.699
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CN3CCC3)c(Cl)c2)cc1	8.3979
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(=O)CNCc3ccccc3)c(Cl)c2)cc1	8.2218
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NC(C)=O)c(Cl)c2)cc1	8.301
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)c(NS(C)(=O)=O)c(Cl)c2)cc1	6.5528
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(Cl)c2)cc1	6.5376
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2ccc3ccccc3c2)cc1	6.0605
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2cccc3ccccc23)cc1	6.301
COc1ccc(-c2onc(C)c2C(=O)NC(N)=NCc2cc(Cl)cc(Cl)c2)cc1	6.0655
COc1ccc(C#Cc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(C)C(=N)N3)n2)cc1	5.1529
COc1ccc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)nc1	8.2366
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)[C@@](C)(F)C[C@@H]3F)c2)nc1	8.4437
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)[C@](C)(F)C[C@@H]3F)c2)nc1	8.1675
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)CCC3(F)F)c2)nc1	7.8618
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2)nc1	8.1192
COc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)c2F)nc1	7.7235
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)CCC3(F)F)c2)nc1	8.0139
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)CC3(F)F)c2)nc1	7.9237
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)C[C@@H]3F)c2)nc1	7.6686
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)C[C@H]3F)c2)nc1	7.0915
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)cc1	7.041
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)nc1	7.041
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)C[C@@H]3F)c2)nc1	7.3228
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)C34CC4)c2)nc1	7.7447
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(CC3CC(OC)C3)C4)c2)nc1	8.3979
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(CC3CC3)C4)c2)nc1	8.699
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(CC3CCOC3)C4)c2)nc1	9
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(CCC(F)(F)F)C4)c2)nc1	9
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3ccccn3)C4)c2)nc1	8.699
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3cccnc3)C4)c2)nc1	8.699
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3cncnc3)C4)c2)nc1	8.3979
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3cnco3)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3cnn(C)c3)C4)c2)nc1	8.3979
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(Cc3cscn3)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)C3CC3)C4)c2)nc1	9
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)CC(C)C)C4)c2)nc1	9
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)CC3CCCO3)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)c3ccc(F)cc3)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)c3ccccc3)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(=O)(=O)c3cn(C)cn3)C4)c2)nc1	8.2218
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@@]34CCN(S(C)(=O)=O)C4)c2)nc1	8.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(CC3CC(OC)C3)C4)c2)nc1	7.041
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(CC3CC3)C4)c2)nc1	7.4685
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(CC3CCOC3)C4)c2)nc1	7.2924
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(CCC(F)(F)F)C4)c2)nc1	7.8239
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(Cc3ccccn3)C4)c2)nc1	7.585
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(Cc3cccnc3)C4)c2)nc1	7.5229
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@]34CCN(Cc3cncnc3)C4)c2)nc1	7.2924
